ID,ANO,CÓDIGO ENTIDADE,NOME ENTIDADE,CÓDIGO ORGÃO REGIONAL,TP_SITUACAO_FUNCIONAMENTO,DT_ANO_LETIVO_INICIO,DT_ANO_LETIVO_TERMINO,CO_REGIAO,CO_MESORREGIAO,CO_MICRORREGIAO,CO_UF,CO_MUNICIPIO,CO_DISTRITO,TP_DEPENDENCIA
188,2017,26156091,ESCOLA 1 DE MAIO LTDA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
189,2017,26147475,EDUCANDARIO KARLA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
190,2017,26164230,ASSOCIACAO DOS MORADORES DA ESTANCIA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
191,2017,26154900,COLEGIO IAVNE,2.0,2,,,2,2605,26017,26,2611606,261160605,4
192,2017,26172801,ESC GRUPO DE MAES LUZ E VIDA DA COM DO CAMPO VOVO,1.0,3,,,2,2605,26017,26,2611606,261160605,4
193,2017,26185180,CRECHE ESC RECIFE GOVERNADOR MIGUEL ARRAES-,2.0,1,2017-02-03T00:00:00,2017-12-23T00:00:00,2,2605,26017,26,2611606,261160605,3
194,2017,26163667,PARAISO COLEGIO E CURSO,1.0,1,2017-02-06T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
195,2017,26167867,ASSSOC DOS MORADORES DA VILA DANCING DAYS,2.0,2,,,2,2605,26017,26,2611606,261160605,4
196,2017,26170710,ESCOLA MUNICIPAL SITIO DO BERARDO,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
197,2017,26164043,CLUBE DE MAES CARENTE DA LEMOS TORRES,1.0,3,,,2,2605,26017,26,2611606,261160605,4
198,2017,26491737,COLEGIO BAZANTE CENTRO EDUCACIONAL,1.0,2,,,2,2605,26017,26,2611606,261160605,4
199,2017,26165210,CONSELHO DOS MORADORES DO ALTO DA BICA,1.0,3,,,2,2605,26017,26,2611606,261160605,4
200,2017,26457733,ESCOLA CANTINHO DO SABER,2.0,2,,,2,2605,26017,26,2611606,261160605,4
201,2017,26183200,M H PERTEL ESCOLA TECNICA DE RECIFE,2.0,2,,,2,2605,26017,26,2611606,261160605,4
202,2017,26118360,EDUCANDARIO ANITA GARIBALDI,2.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
203,2017,26117541,ESCOLA CRIATIVA,2.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
204,2017,26172720,COLEGIO EMINENTE - BELTA CENTRO EDUCACIONAL LTDA,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
205,2017,26125820,INSTITUTO SANTA CRUZ,1.0,1,2017-02-06T00:00:00,2017-12-20T00:00:00,2,2605,26017,26,2611606,261160605,4
206,2017,26153335,CRECHE MUNICIPAL SANTA LUZIA,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
207,2017,26168014,SOC BENEFICENTE MISTA 12 DE OUTUBRO,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
208,2017,26176521,PROJETO NOVO CORDEIRO,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
209,2017,26186659,CENTRO DE EDUCACAO CRESCER LTDA,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
210,2017,26153920,COLEGIO CRISTAO DO RECIFE,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
211,2017,26152843,ESCOLA NOVA GERACAO,2.0,1,2017-02-01T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
212,2017,26469715,ESCOLA DA MAGALI,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
213,2017,26182629,ESCOLA ESTADUAL NOSSA SENHORA DAS GRACAS - RECIFE,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
214,2017,26182831,ESCOLA POLITEC I E II,1.0,1,2017-01-30T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
215,2017,26149923,CRECHE MUNICIPAL SAO JOAO,1.0,1,2017-02-01T00:00:00,2017-12-27T00:00:00,2,2605,26017,26,2611606,261160605,3
216,2017,26149796,CRECHE ESC RECIFE NOSSA SENHORA DAS DORES,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
217,2017,26181835,CMEI ALCIDES RESTELLI TEDESCO,2.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
218,2017,26119897,ESCOLA MUNICIPAL JOAO XXIII,2.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
219,2017,26183269,CRECHE MUNICIPAL MERCIA MARIA BEZERRA COSTA,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
220,2017,26138948,ESCOLA CECILIA MEIRELES,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
221,2017,26167107,CENTRO PROFISSIONALIZANTE DE SAUDE IRMA DULCE,1.0,1,2017-01-13T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
222,2017,26153386,ESCOLA MUNICIPAL PROFESSOR ANTONIO DE BRITO ALVES,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
223,2017,26133857,ESCOLA TECNICA LEIAUT CARIELE,1.0,1,2017-01-02T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
224,2017,26156725,CRECHE MUNICIPAL DO BONGI,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
225,2017,26166631,ESCOLA MUNICIPAL ENGENHEIRO EDINALDO MIRANDA DE OLIVEIRA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
226,2017,26163705,ESCOLA MONTEIRO LIRA,2.0,1,2017-01-30T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
227,2017,26139618,COLEGIO MILITAR DO RECIFE,,1,2017-01-30T00:00:00,2017-12-01T00:00:00,2,2605,26017,26,2611606,261160605,1
228,2017,26134608,INSTITUTO ESCOLAR MARLENE ALMEIDA,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
229,2017,26123487,ESCOLA MUNICIPAL DOM BOSCO,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
230,2017,26124645,ESCOLA JORNALISTA COSTA PORTO,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
231,2017,26493721,EDUCANDARIO LIMA,1.0,1,2017-02-02T00:00:00,2017-12-20T00:00:00,2,2605,26017,26,2611606,261160605,4
232,2017,26123630,ESCOLA MARECHAL RONDON - RECIFE,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
233,2017,26173298,EDUCANDARIO DANVICTOR,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
234,2017,26127377,ESCOLA MUNICIPAL ENGENHO DO MEIO,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
235,2017,26157888,ESCOLA MUNICIPAL PASTOR JOSE MUNGUBA SOBRINHO,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
236,2017,26124831,ESCOLA PADRE LEBRET,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
237,2017,26125447,INSTITUTO IVONE VANDERLEY,2.0,1,2017-01-30T00:00:00,2017-12-27T00:00:00,2,2605,26017,26,2611606,261160605,4
238,2017,26450720,COLEGIO E CURSO DESAFIO-CENTRO EDUCACIONAL DA IPUTINGA,2.0,1,2017-02-01T00:00:00,2017-12-31T00:00:00,2,2605,26017,26,2611606,261160605,4
239,2017,26181940,ESCOLA MUNICIPAL DONA LUCI SILVA LIMA,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
240,2017,26120267,ESCOLA SABER CRESCER,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
241,2017,26132176,ATITUDE NUCLEO DE FORMACAO PROFISSIONAL,1.0,1,2017-01-02T00:00:00,2017-12-21T00:00:00,2,2605,26017,26,2611606,261160605,4
242,2017,26153050,COLEGIO NOVO DECISAO,2.0,1,2017-02-01T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
243,2017,26118963,ESCOLA LUIS ALVES,2.0,1,2017-02-06T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
244,2017,26197405,COLEGIO EMINENTE - CENTRO EDUCACIONAL LTDA,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
245,2017,26153114,CRECHE MUNICIPAL ROSA SELVAGEM,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
246,2017,26133199,COLEGIO INOVACAO,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
247,2017,26179628,SABERES CENTRO EDUCACIONAL LTDA,1.0,1,2017-02-02T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
248,2017,26149400,EDUCANDARIO CLAUDIA LIMA LTDA,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
249,2017,26122154,COLEGIO SANTA CATARINA,1.0,1,2017-02-01T00:00:00,2017-12-20T00:00:00,2,2605,26017,26,2611606,261160605,4
250,2017,26125790,COLEGIO EMINENTE - CENTRO EDUCACIONAL PARNAMIRIM LTDA,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
251,2017,26126087,ESCOLA MUNICIPAL OCTAVIO DE MEIRA LINS,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
252,2017,26126281,ESCOLA MUNICIPAL MARGARIDA DE SIQUEIRA PESSOA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
253,2017,26125277,ESCOLA UNIVERSO INFANTIL,2.0,1,2017-02-03T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
254,2017,26176572,ESCOLA PROFISSIONALIZANTE DE TECNICO DE ENFERMAGEM,2.0,1,2017-02-07T00:00:00,2017-12-20T00:00:00,2,2605,26017,26,2611606,261160605,4
255,2017,26126079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
256,2017,26121662,ESCOLA MUNICIPAL PADRE ANTONIO HENRIQUE,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
257,2017,26126680,ESCOLA MUNICIPAL CORREGO DA AREIA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
258,2017,26154242,ESCOLA TOCA DO COELHINHO,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
259,2017,26530740,EDUCANDARIO GENTE INOCENTE,2.0,1,2017-02-01T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
260,2017,26530759,ESCOLA VIRGEM DE FATIMA,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
261,2017,26125692,ESCOLA MUNICIPAL SOCIOLOGO GILBERTO FREYRE,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
262,2017,26123541,ESCOLA MUNICIPAL ANDRE DE MELO,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
263,2017,26153599,ESCOLA MUNICIPAL PROFESSOR RICARDO GAMA,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
264,2017,26128314,ESCOLA MUNICIPAL NOVA AURORA,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
265,2017,26128926,ESCOLA MUNICIPAL ANITA PAES BARRETO,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
266,2017,26128934,ESCOLA MUNICIPAL OLINDINA MONTEIRO DE OLIVEIRA FRANCA,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
267,2017,26128772,ESCOLA MUNICIPAL ANTONIO TIBURCIO,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
268,2017,26127091,COLEGIO DOURADO,2.0,1,2017-02-01T00:00:00,2017-12-26T00:00:00,2,2605,26017,26,2611606,261160605,4
269,2017,26127431,ESCOLA PROFESSOR LEAL DE BARROS,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
270,2017,26147300,ESCOLA MUNICIPAL NOSSA SENHORA DO PILAR,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
271,2017,26173190,ESCOLA DE ENFERMAGEM SAO CAETANO,2.0,1,2017-01-09T00:00:00,2017-12-19T00:00:00,2,2605,26017,26,2611606,261160605,4
272,2017,26143186,CENTRO EDUCACIONAL MACHADO DE ASSIS,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
273,2017,26124556,ESCOLA MUNICIPAL MARIA DE SAMPAIO LUCENA,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
274,2017,26187434,ESCOLA FACULDADE DA CRIANCA,2.0,1,2017-02-02T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
275,2017,26128705,ESCOLA MUNICIPAL MONSENHOR VIANA,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
276,2017,26463733,ESCOLA HERONILDA ARAGAO,2.0,1,2017-02-06T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
277,2017,26166984,EDUCANDARIO NOVA ERA,1.0,1,2017-02-06T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
278,2017,26173255,ESCOLA PEQUENO APRENDIZ,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
279,2017,26123177,COLEGIO E CURSO VENCER,2.0,1,2017-01-02T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
280,2017,26149842,CRECHE MUNICIPAL FLOR DO BAIRRO DA GUABIRABA,1.0,1,2017-02-06T00:00:00,2017-12-21T00:00:00,2,2605,26017,26,2611606,261160605,3
281,2017,26438720,IGRA-INSTITUTO GRADUAL DE EDUCACAO PROFISSIONAL LTDA,2.0,1,2017-01-09T00:00:00,2017-12-20T00:00:00,2,2605,26017,26,2611606,261160605,4
282,2017,26121859,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANIBAL FERNANDES,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
283,2017,26468719,ESCOLINHA DA ELBA,2.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
284,2017,26143232,EDUCANDARIO RITA DE CASSIA,1.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
285,2017,26123746,COLEGIO SER E CRESCER,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
286,2017,26172852,INVEST CENTRO EDUCACIONAL,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
287,2017,26156067,CENTRO COMUN SEMENTE DE UM NOVO MUNDO,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
288,2017,26166895,ESCOLA CASTELO ENCANTADO LTDA,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
289,2017,26121310,ESCOLA MANOEL BORBA,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
290,2017,26121948,ESCOLA SYLVIO RABELO,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
291,2017,26126389,ESCOLA MUNICIPAL DOUTOR CAETE,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
292,2017,26117975,COLEGIO ANCHIETA,2.0,1,2017-02-01T00:00:00,2017-12-27T00:00:00,2,2605,26017,26,2611606,261160605,4
293,2017,26124602,ESCOLA DE REFERENCIA EM ENSINO MEDIO ENGENHEIRO LAURO DINIZ,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
294,2017,26124432,ESCOLA DE REFERENCIA EM ENSINO MEDIO APOLONIO SALES,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
295,2017,26128420,ESCOLA PEDRO CELSO,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
296,2017,26153343,CRECHE COM N SRA DA BOA VIAGEM,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
297,2017,26124653,ESCOLA DE REFERENCIA EM ENSINO MEDIO LAGOA ENCANTADA,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
298,2017,26530724,ESCOLA CONVISAO,2.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
299,2017,26170485,COLEGIO SABER FAZER LTDA ME,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
300,2017,26118211,COLEGIO E CURSO MICKEYLANDIA,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
301,2017,26156628,CRECHE MUNICIPAL SITIO DO CARDOSO,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
302,2017,26157845,ESCOLA MUNICIPAL PROFESSOR JOAO BATISTA LIPPO NETO,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
303,2017,26149818,CRECHE MUNICIPAL VOVO ARTUR,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
304,2017,26123924,ESCOLA RECREIO DA TIA MARTA,2.0,1,2017-03-06T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
305,2017,26176424,ESCOLA MARAVILHA,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
306,2017,26172860,GRUPO GENESE DE ENSINO LTDA,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
307,2017,26489716,ESCOLA ADVENTISTA DE SAN MARTIN,2.0,1,2017-02-08T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
308,2017,26165155,BL CARNAVAL CRIANCA SEM EDUC E CRIANCA SEM FUTURO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
309,2017,26143224,FACULDADE INFANTIL,1.0,3,,,2,2605,26017,26,2611606,261160605,4
310,2017,26167956,U BL CAR URSO LA VAI ELE E AS GOST DO BONGI,2.0,2,,,2,2605,26017,26,2611606,261160605,4
311,2017,26149826,CRECHE MUNICIPAL UNIDOS VENCEREMOS,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
312,2017,26120291,ESCOLA VITORIA REGIA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
313,2017,26470713,ESCOLA PATRIA UNIDA,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
314,2017,26133622,ESCOLA MUNICIPAL NOVA DESCOBERTA,1.0,1,2017-02-23T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
315,2017,26166607,ESCOLA MUNICIPAL DE BEBERIBE,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
316,2017,26126540,COLEGIO EVOLUCAO DO SABER,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
317,2017,26153475,ESCOLA MUNICIPAL VILA SANTA LUZIA,2.0,1,2017-02-03T00:00:00,2017-12-21T00:00:00,2,2605,26017,26,2611606,261160605,3
318,2017,26162199,ESCOLA E CURSOS PROFISSIONALIZANTES DE INF E ELETR,1.0,1,2017-01-02T00:00:00,2017-12-15T00:00:00,2,2605,26017,26,2611606,261160605,4
319,2017,26149389,EDUCANDARIO SIQUEIRA BRANDAO,1.0,1,2017-02-02T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
320,2017,26117584,APOIO GRUPO DE ASSES EDUCAC E PEDAGOGICA,1.0,1,2017-02-01T00:00:00,2017-12-27T00:00:00,2,2605,26017,26,2611606,261160605,4
321,2017,26184028,ACADEMIA CRISTA DE BOA VIAGEM - UNIDADE II,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
322,2017,26127083,ESCOLA MUNICIPAL DOS TORROES,2.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
323,2017,26164701,ESCOLA MUNICIPAL PARQUE DOS MILAGRES,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
324,2017,26127016,ESCOLA MUNICIPAL CASARAO DO BARBALHO,2.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
325,2017,26123088,ESCOLA MUNICIPAL EDITE BRAGA,2.0,1,2017-02-03T00:00:00,2017-12-23T00:00:00,2,2605,26017,26,2611606,261160605,3
326,2017,26181932,CRECHE MUNICIPAL IRMA DULCE,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
327,2017,26530732,CENTRO EDUCACIONAL SUELI TAVARES,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
328,2017,26182815,CRECHE ESC RECIFE DARCY RIBEIRO,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
329,2017,26134002,ESCOLA MUNICIPAL KARLA PATRICIA,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
330,2017,26124467,ESCOLA MUNICIPAL BEATO EUGENIO MAZENOD,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
331,2017,26173280,COLEGIO GRANDE PASSO,2.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
332,2017,26166658,ESCOLA MUNICIPAL DE CASA AMARELA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
333,2017,26175347,ESCOLA MUNICIPAL FREI TADEU GLASER,1.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
334,2017,26124777,ESCOLA OTHON BEZERRA DE MELO,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
335,2017,26181797,ESCOLA CAMINHANDO COM CRISTO,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
336,2017,26457741,ESCOLINHA ARTE E MANHA,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
337,2017,26212609,CMEI ESTRELA DA MANHA,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
338,2017,26121972,ESCOLA MUNICIPAL CIDADAO HERBERT DE SOUZA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
339,2017,26128616,ESCOLA TOM E JERRY,1.0,1,2017-02-01T00:00:00,2017-12-20T00:00:00,2,2605,26017,26,2611606,261160605,4
340,2017,26139839,BASE COLEGIO E CURSO,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
341,2017,26152770,CENTRO EDUCACIONAL SINGULAR,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
342,2017,26507722,COLEGIO MEU PEQUENO MUNDO,2.0,1,2017-02-01T00:00:00,2017-12-27T00:00:00,2,2605,26017,26,2611606,261160605,4
343,2017,26184958,UNIVERSIDADE SALGADO DE OLIVEIRA - CAMPUS RECIFE,2.0,2,,,2,2605,26017,26,2611606,261160605,4
344,2017,26153521,GRUPO DE MAES DO IPSEP - CRECHE BRASIL,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
345,2017,26152681,CENTRO EDUCACIONAL BERNARDO LUCAS,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
346,2017,26119218,ESCOLA MUNICIPAL DA IPUTINGA,2.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
347,2017,26185644,ESO CENTRO EDUCACIONAL,1.0,1,2017-02-02T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
348,2017,26123126,ESCOLA MUNICIPAL VILA SAO MIGUEL,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
349,2017,26419734,ESCOLA MUNICIPAL CHICO SCIENCE,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
350,2017,26166402,CENTRO PROFISSIONAL II,1.0,2,,,2,2605,26017,26,2611606,261160605,4
351,2017,26158299,ESCOLA MUNICIPAL PROFESSOR JULIO DE OLIVEIRA,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
352,2017,26118645,ESCOLA BEM-ME-QUER - FALCAO CENTRO CULTURAL LTDA,2.0,1,2017-02-01T00:00:00,2017-12-15T00:00:00,2,2605,26017,26,2611606,261160605,4
